time,lat,lon,alt
638.906883,55.474927699999995,10.326137,50.0
639.111917,55.474927699999995,10.326137,50.0
639.303196,55.474927699999995,10.326137,50.0
639.513882,55.474927699999995,10.3261369,50.0
639.707199,55.474927699999995,10.3261369,50.0
639.913015,55.474927699999995,10.3261369,50.0
640.109875,55.474927699999995,10.3261369,50.0
640.311368,55.4749276,10.3261369,50.0
640.513155,55.4749276,10.3261369,50.0
640.7128809999999,55.4749276,10.3261369,50.0
640.9055119999999,55.4749276,10.3261369,50.0
641.1155289999999,55.4749275,10.3261369,50.0
641.3140639999999,55.4749275,10.3261369,50.0
641.514193,55.4749275,10.3261369,50.0
641.714938,55.4749275,10.3261369,50.0
641.93399,55.4749274,10.3261369,50.0
642.113881,55.4749274,10.326137,50.0
642.309878,55.4749273,10.3261369,50.0
642.512175,55.4749273,10.326137,50.0
642.7128749999999,55.4749273,10.326137,50.0
642.911898,55.4749273,10.326137,50.0
643.115875,55.4749273,10.326137,50.0
643.3138779999999,55.474927199999996,10.326137,50.0
643.510056,55.474927199999996,10.326137,50.0
643.7049499999999,55.474927199999996,10.326137,50.0
643.913879,55.474927199999996,10.326137,50.0
644.1129199999999,55.474927199999996,10.326137,50.0
644.312921,55.474927199999996,10.326137,50.0
644.514879,55.474927199999996,10.3261371,50.0
644.7129689999999,55.474927199999996,10.3261371,50.0
644.917911,55.474927099999995,10.3261371,50.0
645.1108949999999,55.474927099999995,10.3261371,50.0
645.315777,55.474927099999995,10.3261371,50.0
645.515052,55.474927099999995,10.3261371,50.0
645.715878,55.474927099999995,10.3261372,50.0
645.9241579999999,55.474927099999995,10.3261371,50.0
646.117876,55.474927199999996,10.3261371,50.0
646.3088779999999,55.474927199999996,10.3261371,50.0
646.508924,55.474927199999996,10.326137,50.0
646.716971,55.4749273,10.3261369,50.0
646.916015,55.4749274,10.3261369,50.0
647.1123779999999,55.4749274,10.3261369,50.0
647.315254,55.4749274,10.3261369,50.0
647.513061,55.4749275,10.3261371,50.0
647.7103619999999,55.4749275,10.3261371,50.0
647.9338789999999,55.4749276,10.3261371,50.0
648.1139109999999,55.4749276,10.3261372,50.0
648.319474,55.4749276,10.3261373,50.0
648.513062,55.4749276,10.3261373,50.0
648.7181009999999,55.474927699999995,10.3261373,50.0
648.915985,55.474927699999995,10.3261373,50.0
649.1077379999999,55.474927799999996,10.3261373,50.0
649.3129809999999,55.474927799999996,10.3261374,50.0
649.516382,55.4749279,10.3261374,50.0
649.713883,55.4749279,10.3261374,50.0
649.915402,55.474928,10.3261375,50.0
650.115238,55.474928,10.3261374,50.0
650.3163139999999,55.4749281,10.3261374,50.0
650.5108309999999,55.4749281,10.3261375,50.0
650.714252,55.4749281,10.3261375,50.0
650.915184,55.4749282,10.3261376,50.0
651.114875,55.4749282,10.3261377,50.0
651.312811,55.4749282,10.3261378,50.0
651.5134489999999,55.4749282,10.326137899999999,50.0
651.715875,55.4749282,10.326137899999999,50.0
651.912637,55.474928299999995,10.326137899999999,50.0
652.112123,55.474928299999995,10.326137899999999,50.0
652.316529,55.474928399999996,10.326138,50.0
652.5139819999999,55.474928399999996,10.326138,50.0
652.714884,55.474928399999996,10.3261381,50.0
652.9169049999999,55.474928399999996,10.326138,50.0
653.1141779999999,55.4749285,10.326138,50.0
653.302878,55.4749285,10.326138,50.0
653.51213,55.4749285,10.326138,50.0
653.7082869999999,55.4749286,10.3261381,50.0
653.927605,55.4749286,10.3261381,50.0
654.1118769999999,55.4749286,10.3261381,50.0
654.3078929999999,55.4749287,10.326138,50.0
654.5108809999999,55.4749287,10.3261378,50.0
654.705431,55.4749288,10.3261378,50.0
654.908941,55.4749288,10.3261377,50.0
655.1144029999999,55.474928899999995,10.3261376,50.0
655.3143289999999,55.474928899999995,10.3261376,50.0
655.513462,55.474928999999996,10.3261376,50.0
655.704881,55.474928999999996,10.3261374,50.0
655.913432,55.4749291,10.3261373,50.0
656.10388,55.4749291,10.3261373,50.0
656.308041,55.4749292,10.3261373,50.0
656.507032,55.4749293,10.3261372,50.0
656.706877,55.4749293,10.3261372,50.0
656.9114129999999,55.4749294,10.3261372,50.0
657.1118829999999,55.474929499999995,10.3261372,50.0
657.307875,55.474929599999996,10.3261371,50.0
657.503884,55.474929599999996,10.3261371,50.0
657.703881,55.4749297,10.3261371,50.0
657.919269,55.4749298,10.3261371,50.0
658.1158819999999,55.4749299,10.3261371,50.0
658.313101,55.4749299,10.3261372,50.0
658.512089,55.47493,10.3261372,50.0
658.714877,55.47493,10.3261372,50.0
658.917703,55.474930099999995,10.3261373,50.0
659.113915,55.474930099999995,10.3261373,50.0
659.309882,55.474930199999996,10.3261373,50.0
659.512882,55.4749303,10.3261374,50.0
659.7099,55.4749303,10.3261374,50.0
659.928222,55.4749303,10.3261374,50.0
660.1156,55.4749303,10.3261374,50.0
660.304137,55.4749304,10.3261374,50.0
660.508522,55.4749304,10.3261374,50.0
660.705883,55.4749304,10.3261373,50.0
660.9098749999999,55.4749305,10.3261373,50.0
661.111913,55.4749305,10.3261372,50.0
661.305294,55.4749305,10.3261372,50.0
661.50501,55.4749305,10.3261371,50.0
661.7078839999999,55.4749305,10.326137,50.0
661.91081,55.4749305,10.3261369,50.0
662.109482,55.4749305,10.3261369,50.0
662.309752,55.4749305,10.326136799999999,50.0
662.51032,55.4749305,10.3261367,50.0
662.713895,55.4749305,10.3261367,50.0
662.9078109999999,55.4749306,10.3261366,50.0
663.104884,55.4749306,10.326136499999999,50.0
663.306867,55.4749306,10.3261366,50.0
663.513388,55.4749306,10.326136499999999,50.0
663.711234,55.474930699999994,10.3261364,50.0
663.913064,55.474930699999994,10.3261364,50.0
664.109205,55.4749306,10.3261363,50.0
664.3061299999999,55.4749306,10.3261363,50.0
664.50892,55.4749306,10.3261363,50.0
664.710094,55.4749306,10.3261364,50.0
664.908876,55.4749306,10.3261364,50.0
665.107297,55.4749306,10.3261364,50.0
665.3088779999999,55.4749306,10.3261364,50.0
665.512251,55.4749306,10.3261363,50.0
665.699884,55.4749306,10.3261363,50.0
665.9154239999999,55.4749306,10.3261363,50.0
666.1022909999999,55.4749306,10.3261363,50.0
666.311329,55.4749306,10.3261363,50.0
666.515051,55.4749306,10.3261363,50.0
666.7139109999999,55.4749305,10.3261363,50.0
666.9148779999999,55.4749306,10.3261364,50.0
667.11218,55.4749305,10.3261364,50.0
667.318053,55.4749306,10.3261364,50.0
667.509323,55.4749305,10.326136499999999,50.0
667.71394,55.4749305,10.326136499999999,50.0
667.924886,55.4749305,10.326136499999999,50.0
668.118306,55.4749304,10.3261366,50.0
668.3138809999999,55.4749304,10.326136499999999,50.0
668.51206,55.4749303,10.326136499999999,50.0
668.716879,55.4749303,10.3261366,50.0
668.9128949999999,55.474930199999996,10.3261366,50.0
669.124203,55.474930199999996,10.3261366,50.0
669.312292,55.474930099999995,10.3261366,50.0
669.51961,55.474930099999995,10.3261366,50.0
669.713367,55.474930099999995,10.3261366,50.0
669.9237029999999,55.47493,10.326136499999999,50.0
670.112801,55.4749299,10.326136499999999,50.0
670.309894,55.4749299,10.3261366,50.0
670.513997,55.4749299,10.3261366,50.0
670.7128749999999,55.4749299,10.3261366,50.0
670.911241,55.4749299,10.3261366,50.0
671.114871,55.47493,10.3261367,50.0
671.311738,55.47493,10.3261367,50.0
671.513876,55.4749299,10.3261367,50.0
671.71394,55.4749299,10.326136799999999,50.0
671.933872,55.47493,10.326136799999999,50.0
672.119051,55.47493,10.3261369,50.0
672.317943,55.4749299,10.326136799999999,50.0
672.519052,55.4749299,10.3261369,50.0
672.711875,55.4749298,10.326136799999999,50.0
672.914886,55.4749298,10.326136799999999,50.0
673.120114,55.4749297,10.3261369,50.0
673.322019,55.4749297,10.326136799999999,50.0
673.520058,55.474929599999996,10.326136799999999,50.0
673.7188719999999,55.474929599999996,10.326136799999999,50.0
673.924404,55.474929499999995,10.3261367,50.0
674.1180039999999,55.474929499999995,10.3261366,50.0
674.323986,55.4749294,10.3261366,50.0
674.517238,55.4749294,10.3261366,50.0
674.7168899999999,55.4749293,10.326136499999999,50.0
674.923874,55.4749292,10.326136499999999,50.0
675.113878,55.4749291,10.326136499999999,50.0
675.3114479999999,55.474928999999996,10.3261364,50.0
675.514921,55.474928999999996,10.3261364,50.0
675.715875,55.474928899999995,10.3261364,50.0
675.9249659999999,55.4749288,10.3261363,50.0
676.113883,55.4749286,10.3261364,50.0
676.313309,55.4749285,10.3261364,50.0
676.513007,55.4749285,10.3261364,50.0
676.7128759999999,55.474928299999995,10.326136499999999,50.0
676.914079,55.474928299999995,10.3261364,50.0
677.1158829999999,55.4749282,10.3261364,50.0
677.307768,55.4749281,10.3261364,50.0
677.507491,55.4749279,10.3261364,50.0
677.711909,55.474927699999995,10.3261367,50.0
677.932876,55.4749275,10.3261369,50.0
678.1128719999999,55.4749274,10.3261374,50.0
678.31584,55.474927099999995,10.3261377,50.0
678.522884,55.4749269,10.3261377,50.0
678.714175,55.4749268,10.3261381,50.0
678.91188,55.474926599999996,10.326138199999999,50.0
679.115191,55.474926399999994,10.3261384,50.0
679.3135589999999,55.474926499999995,10.326138499999999,50.0
679.513877,55.474926499999995,10.3261384,50.0
679.7181449999999,55.474926499999995,10.3261386,50.0
679.92216,55.4749267,10.3261386,50.0
680.118884,55.4749269,10.326138799999999,50.0
680.321181,55.474927,10.3261387,50.0
680.510271,55.474927,10.3261389,50.0
680.710056,55.4749274,10.326138799999999,50.0
680.913876,55.474927799999996,10.326139,50.0
681.114873,55.4749279,10.3261389,50.0
681.3148739999999,55.4749282,10.3261389,50.0
681.5181739999999,55.474928399999996,10.3261387,50.0
681.712873,55.4749286,10.326138799999999,50.0
681.911449,55.4749287,10.326138799999999,50.0
682.116908,55.4749288,10.3261389,50.0
682.318015,55.4749287,10.326138799999999,50.0
682.511073,55.4749286,10.326138799999999,50.0
682.713342,55.4749287,10.326138499999999,50.0
682.912887,55.4749288,10.3261384,50.0
683.1129149999999,55.4749286,10.3261384,50.0
683.3098759999999,55.4749288,10.3261383,50.0
683.5151639999999,55.4749286,10.326137899999999,50.0
683.711883,55.4749288,10.3261378,50.0
683.923095,55.4749287,10.3261377,50.0
684.110877,55.4749285,10.3261374,50.0
684.3130209999999,55.4749286,10.3261374,50.0
684.512013,55.4749286,10.326137,50.0
684.706383,55.474928399999996,10.326137,50.0
684.917233,55.474928299999995,10.3261371,50.0
685.115879,55.474928299999995,10.3261369,50.0
685.312205,55.474928399999996,10.3261367,50.0
685.514875,55.474928399999996,10.3261366,50.0
685.713879,55.4749285,10.3261367,50.0
685.915082,55.474928399999996,10.3261366,50.0
686.103402,55.474928399999996,10.3261366,50.0
686.313871,55.474928399999996,10.3261367,50.0
686.51288,55.474928299999995,10.3261367,50.0
686.717541,55.474928299999995,10.326136799999999,50.0
686.916826,55.474928299999995,10.3261369,50.0
687.113878,55.4749282,10.3261369,50.0
687.317322,55.4749281,10.3261371,50.0
687.512937,55.4749281,10.3261373,50.0
687.7161159999999,55.474928,10.3261377,50.0
687.922877,55.4749281,10.3261384,50.0
688.1191769999999,55.474928299999995,10.3261392,50.0
688.320522,55.4749287,10.3261405,50.0
688.514876,55.4749294,10.3261424,50.0
688.724615,55.474930199999996,10.3261448,50.0
688.916881,55.474931399999996,10.326147599999999,50.0
689.122273,55.4749328,10.326151,50.0
689.322951,55.474934499999996,10.3261547,50.0
689.521407,55.4749364,10.3261591,50.0
689.7215649999999,55.4749384,10.3261638,50.0
689.9348719999999,55.4749407,10.3261688,50.0
690.123878,55.4749432,10.3261741,50.0
690.319985,55.4749458,10.326179699999999,50.0
690.516882,55.474948499999996,10.326185599999999,50.0
690.719068,55.4749512,10.326191399999999,50.0
690.913161,55.474954,10.3261972,50.0
691.1181369999999,55.4749566,10.326202499999999,50.0
691.322874,55.4749589,10.326207199999999,50.0
691.5184939999999,55.4749609,10.3262112,50.0
691.716835,55.4749626,10.326214499999999,50.0
691.934213,55.474964,10.326217,50.0
692.1239049999999,55.474965,10.3262188,50.0
692.32088,55.4749658,10.326220099999999,50.0
692.522879,55.4749664,10.3262208,50.0
692.724467,55.4749668,10.326221,50.0
692.924208,55.474967,10.3262209,50.0
693.116872,55.4749668,10.3262204,50.0
693.3182029999999,55.474966599999995,10.326219499999999,50.0
693.5202469999999,55.474966099999996,10.326217999999999,50.0
693.7168899999999,55.474965399999995,10.3262159,50.0
693.921851,55.4749645,10.3262134,50.0
694.11707,55.4749633,10.3262105,50.0
694.311611,55.4749619,10.326207,50.0
694.5158819999999,55.4749601,10.326203099999999,50.0
694.721853,55.474958199999996,10.3261989,50.0
694.92032,55.474956299999995,10.3261943,50.0
695.119193,55.4749541,10.326189399999999,50.0
695.314993,55.4749517,10.326184099999999,50.0
695.522525,55.4749492,10.326178299999999,50.0
695.725876,55.474946599999996,10.3261722,50.0
695.9488769999999,55.4749438,10.3261659,50.0
696.124873,55.4749408,10.326159299999999,50.0
696.3265819999999,55.4749377,10.3261525,50.0
696.527118,55.474934399999995,10.3261453,50.0
696.720963,55.4749312,10.326137899999999,50.0
696.9253249999999,55.474927799999996,10.3261305,50.0
697.120877,55.474924699999995,10.326122999999999,50.0
697.3148739999999,55.4749213,10.326115399999999,50.0
697.518189,55.4749178,10.3261076,50.0
697.71789,55.4749146,10.3260998,50.0
697.9240699999999,55.474911,10.3260918,50.0
698.1248959999999,55.474907599999995,10.326083899999999,50.0
698.327489,55.474903899999994,10.3260759,50.0
698.5323599999999,55.474900299999995,10.326067799999999,50.0
698.72398,55.474896699999995,10.3260598,50.0
698.922411,55.4748932,10.3260522,50.0
699.122877,55.4748902,10.3260455,50.0
699.310763,55.474887599999995,10.3260396,50.0
699.521049,55.4748853,10.326034499999999,50.0
699.724012,55.4748835,10.3260302,50.0
699.933035,55.474882,10.326026899999999,50.0
700.124916,55.4748807,10.3260244,50.0
700.323883,55.4748798,10.3260224,50.0
700.5258749999999,55.474878999999994,10.3260209,50.0
700.7218849999999,55.4748783,10.3260198,50.0
700.9248749999999,55.4748777,10.3260191,50.0
701.123932,55.4748775,10.326018699999999,50.0
701.326341,55.474877299999996,10.3260183,50.0
701.525719,55.474877299999996,10.3260179,50.0
701.716913,55.4748774,10.326017499999999,50.0
701.925132,55.4748777,10.326017,50.0
702.124458,55.474878,10.3260165,50.0
702.315876,55.4748786,10.3260156,50.0
702.517883,55.4748794,10.326014599999999,50.0
702.723876,55.474880399999996,10.3260132,50.0
702.924492,55.474881599999996,10.3260115,50.0
703.117881,55.4748832,10.326009299999999,50.0
703.3218929999999,55.474885199999996,10.326006699999999,50.0
703.521767,55.4748874,10.3260036,50.0
703.721379,55.474889999999995,10.3260001,50.0
703.931879,55.4748928,10.325996199999999,50.0
704.127876,55.4748959,10.3259919,50.0
704.327875,55.4748993,10.3259873,50.0
704.5148849999999,55.474903,10.3259823,50.0
704.724964,55.474906999999995,10.325976899999999,50.0
704.922921,55.474911299999995,10.3259711,50.0
705.1220069999999,55.4749158,10.3259651,50.0
705.3239229999999,55.474920499999996,10.3259587,50.0
705.524875,55.4749254,10.3259522,50.0
705.71931,55.474930699999994,10.325945299999999,50.0
705.930343,55.474936299999996,10.3259384,50.0
706.1208829999999,55.4749421,10.325931299999999,50.0
706.32706,55.4749481,10.3259241,50.0
706.522884,55.474954399999994,10.325916699999999,50.0
706.7278719999999,55.4749608,10.325909099999999,50.0
706.921886,55.474967,10.3259011,50.0
707.118874,55.474973299999995,10.3258931,50.0
707.3248729999999,55.4749798,10.3258849,50.0
707.523508,55.4749863,10.3258768,50.0
707.722302,55.4749926,10.3258691,50.0
707.937055,55.4749985,10.325861999999999,50.0
708.1240359999999,55.4750039,10.325855899999999,50.0
708.331457,55.4750087,10.325850599999999,50.0
708.522877,55.4750127,10.3258458,50.0
708.7221139999999,55.475016,10.3258418,50.0
708.928235,55.4750185,10.3258385,50.0
709.124875,55.475020699999995,10.325835999999999,50.0
709.324245,55.4750224,10.3258339,50.0
709.520276,55.475024,10.3258326,50.0
709.712487,55.4750254,10.325831599999999,50.0
709.932876,55.4750266,10.3258314,50.0
710.121889,55.4750273,10.325832199999999,50.0
710.324876,55.4750285,10.3258335,50.0
710.521904,55.4750301,10.3258352,50.0
710.722772,55.4750312,10.3258379,50.0
710.926288,55.475032899999995,10.3258411,50.0
711.119229,55.4750349,10.325844799999999,50.0
711.325869,55.475037199999996,10.325849,50.0
711.5244339999999,55.4750398,10.3258536,50.0
711.7245399999999,55.4750425,10.325859,50.0
711.9280679999999,55.4750453,10.3258646,50.0
712.117119,55.4750484,10.325870499999999,50.0
712.313554,55.4750516,10.3258767,50.0
712.522641,55.475054899999996,10.325883,50.0
712.7220689999999,55.475058,10.3258891,50.0
712.9214979999999,55.475061,10.325895,50.0
713.121814,55.475063899999995,10.325900599999999,50.0
713.326878,55.4750666,10.3259061,50.0
713.521942,55.4750692,10.325911,50.0
713.7228719999999,55.4750715,10.3259153,50.0
713.939357,55.4750734,10.3259191,50.0
714.120879,55.475075,10.3259221,50.0
714.3198749999999,55.4750763,10.325924599999999,50.0
714.518057,55.475077299999995,10.3259265,50.0
714.7138749999999,55.4750782,10.3259277,50.0
714.918287,55.4750787,10.3259285,50.0
715.1168279999999,55.475079099999995,10.3259289,50.0
715.316702,55.4750794,10.325929,50.0
715.5163709999999,55.475079699999995,10.325929,50.0
715.7162149999999,55.47508,10.3259288,50.0
715.915086,55.4750806,10.3259283,50.0
716.1157919999999,55.475081499999995,10.3259274,50.0
716.319248,55.475082699999994,10.3259259,50.0
716.517872,55.4750844,10.3259238,50.0
716.713898,55.475086399999995,10.3259212,50.0
716.919055,55.4750891,10.3259178,50.0
717.116489,55.4750922,10.3259136,50.0
717.313827,55.4750958,10.3259087,50.0
717.5222339999999,55.4750999,10.3259031,50.0
717.718881,55.4751043,10.325897,50.0
717.932523,55.4751091,10.3258903,50.0
718.1178749999999,55.475114399999995,10.325883,50.0
718.320022,55.475119899999996,10.3258753,50.0
718.523886,55.4751257,10.3258672,50.0
718.7207149999999,55.4751318,10.3258589,50.0
718.91289,55.475138199999996,10.325850299999999,50.0
719.123192,55.4751445,10.3258414,50.0
719.320958,55.475151,10.3258326,50.0
719.518872,55.475157499999995,10.3258235,50.0
719.7168819999999,55.475164199999995,10.3258146,50.0
719.931881,55.475170899999995,10.325805299999999,50.0
720.126118,55.475177699999996,10.325796,50.0
720.315981,55.475184399999996,10.325786599999999,50.0
720.515265,55.4751913,10.3257772,50.0
720.715926,55.475198,10.3257678,50.0
720.915565,55.4752048,10.3257584,50.0
721.118874,55.4752118,10.325749199999999,50.0
721.3111389999999,55.475218299999995,10.325740399999999,50.0
721.524902,55.4752242,10.325732499999999,50.0
721.723435,55.475229399999996,10.325725799999999,50.0
721.923878,55.4752337,10.3257201,50.0
722.11793,55.475237199999995,10.325715599999999,50.0
722.322877,55.4752399,10.3257119,50.0
722.521365,55.475241999999994,10.3257091,50.0
722.714873,55.4752437,10.325707099999999,50.0
722.921878,55.475245099999995,10.3257056,50.0
723.123879,55.4752462,10.325704499999999,50.0
723.324586,55.4752473,10.3257038,50.0
723.5195,55.475248199999996,10.3257037,50.0
723.7184189999999,55.4752492,10.3257041,50.0
723.926101,55.4752503,10.325704799999999,50.0
724.1144939999999,55.475251799999995,10.325706199999999,50.0
724.3188779999999,55.4752533,10.3257082,50.0
724.519872,55.475255,10.3257108,50.0
724.718038,55.4752569,10.325714099999999,50.0
724.917887,55.475259199999996,10.325718,50.0
725.111772,55.4752617,10.3257227,50.0
725.3162229999999,55.4752647,10.3257279,50.0
725.512875,55.4752679,10.3257339,50.0
725.714572,55.4752715,10.3257403,50.0
725.931881,55.475275499999995,10.325747,50.0
726.113509,55.4752795,10.3257544,50.0
726.314906,55.4752837,10.3257621,50.0
726.514456,55.475288299999995,10.3257701,50.0
726.7129219999999,55.475293099999995,10.325778399999999,50.0
726.912879,55.475297999999995,10.325787,50.0
727.121269,55.475303,10.3257958,50.0
727.3218089999999,55.4753081,10.325804699999999,50.0
727.517874,55.475313299999996,10.3258134,50.0
727.7160789999999,55.475318599999994,10.325822299999999,50.0
727.925874,55.4753239,10.325830999999999,50.0
728.116891,55.4753292,10.3258399,50.0
728.3138839999999,55.4753343,10.3258485,50.0
728.515889,55.475339399999996,10.3258567,50.0
728.7218879999999,55.4753445,10.3258645,50.0
728.921889,55.4753494,10.325871699999999,50.0
729.123074,55.475353999999996,10.325878399999999,50.0
729.3138769999999,55.4753584,10.3258843,50.0
729.516456,55.475362399999995,10.325889499999999,50.0
729.715611,55.475366099999995,10.325893899999999,50.0
729.92526,55.4753695,10.325897699999999,50.0
730.1168739999999,55.4753731,10.3259007,50.0
730.315875,55.4753763,10.3259034,50.0
730.516671,55.4753791,10.325905599999999,50.0
730.715599,55.4753815,10.3259074,50.0
730.9248769999999,55.4753834,10.325909,50.0
731.1284029999999,55.4753848,10.3259104,50.0
731.322271,55.4753857,10.325911399999999,50.0
731.523371,55.4753864,10.325912299999999,50.0
731.721423,55.4753869,10.3259127,50.0
731.945216,55.4753871,10.3259131,50.0
732.125511,55.475387299999994,10.3259136,50.0
732.327876,55.4753872,10.325914,50.0
732.5258749999999,55.475387,10.325914899999999,50.0
732.724885,55.4753865,10.325916,50.0
732.9287429999999,55.4753859,10.3259176,50.0
733.1223259999999,55.475384899999995,10.3259195,50.0
733.3240529999999,55.475383699999995,10.3259221,50.0
733.525885,55.475381999999996,10.3259251,50.0
733.722216,55.4753798,10.3259292,50.0
733.93405,55.475377099999996,10.325934199999999,50.0
734.12637,55.475373499999996,10.325939499999999,50.0
734.3256779999999,55.4753696,10.325945599999999,50.0
734.525893,55.4753652,10.3259522,50.0
734.715664,55.475360099999996,10.3259594,50.0
734.925652,55.4753547,10.3259672,50.0
735.124154,55.475348999999994,10.325975699999999,50.0
735.3278779999999,55.4753427,10.325984499999999,50.0
735.5311839999999,55.4753362,10.3259939,50.0
735.7309409999999,55.4753294,10.326003799999999,50.0
735.937878,55.475322,10.326013999999999,50.0
736.12846,55.4753146,10.3260249,50.0
736.334874,55.475306499999995,10.3260363,50.0
736.525234,55.4752982,10.326048,50.0
736.731082,55.4752897,10.32606,50.0
736.930214,55.4752807,10.3260723,50.0
737.127876,55.4752717,10.326084999999999,50.0
737.320877,55.4752623,10.326098,50.0
737.529822,55.4752529,10.3261109,50.0
737.722551,55.4752431,10.326124199999999,50.0
737.9426209999999,55.475233499999995,10.3261376,50.0
738.122304,55.4752236,10.326151,50.0
738.324887,55.4752138,10.3261642,50.0
738.527523,55.475203699999994,10.326177699999999,50.0
738.7209349999999,55.4751937,10.326191,50.0
738.9400539999999,55.475183599999994,10.326204299999999,50.0
739.125778,55.475173399999996,10.3262173,50.0
739.325437,55.4751634,10.326229699999999,50.0
739.532876,55.4751535,10.326241999999999,50.0
739.725731,55.475144,10.326253699999999,50.0
739.914638,55.4751347,10.3262652,50.0
740.1237219999999,55.4751256,10.326276499999999,50.0
740.324878,55.4751167,10.3262874,50.0
740.520213,55.475108,10.3262979,50.0
740.717906,55.4750996,10.3263079,50.0
740.921882,55.4750915,10.3263175,50.0
741.1168809999999,55.4750838,10.3263266,50.0
741.316079,55.4750765,10.326335,50.0
741.511321,55.4750695,10.326343,50.0
741.710153,55.4750632,10.326350099999999,50.0
741.917873,55.4750574,10.3263568,50.0
742.1168739999999,55.4750521,10.3263626,50.0
742.311977,55.475048199999996,10.3263672,50.0
742.513882,55.4750449,10.326370899999999,50.0
742.713969,55.4750418,10.3263739,50.0
742.912876,55.4750394,10.3263761,50.0
743.1170589999999,55.4750374,10.326377899999999,50.0
743.318959,55.4750358,10.326379099999999,50.0
743.5163289999999,55.4750345,10.3263798,50.0
743.713879,55.4750334,10.3263801,50.0
743.936412,55.475032299999995,10.3263803,50.0
744.1159849999999,55.4750313,10.3263799,50.0
744.3143819999999,55.4750302,10.326379399999999,50.0
744.511886,55.475029199999994,10.3263784,50.0
744.716872,55.4750279,10.326376999999999,50.0
744.923221,55.4750265,10.326375299999999,50.0
745.120905,55.4750248,10.3263728,50.0
745.319887,55.475023,10.3263698,50.0
745.513065,55.475021,10.3263664,50.0
745.717754,55.4750188,10.3263626,50.0
745.934005,55.4750163,10.326358299999999,50.0
746.122024,55.4750137,10.3263532,50.0
746.321783,55.4750109,10.3263477,50.0
746.51488,55.4750076,10.3263413,50.0
746.7144129999999,55.4750042,10.3263344,50.0
746.909726,55.4750005,10.3263268,50.0
747.109684,55.4749969,10.3263191,50.0
747.3138739999999,55.4749929,10.326310999999999,50.0
747.515889,55.4749888,10.326302499999999,50.0
747.711543,55.4749845,10.3262936,50.0
747.920937,55.4749803,10.3262843,50.0
748.117486,55.474975799999996,10.3262749,50.0
748.312878,55.4749712,10.3262652,50.0
748.5158729999999,55.4749665,10.3262552,50.0
748.7128839999999,55.474961799999996,10.3262451,50.0
748.919987,55.474956999999996,10.3262349,50.0
749.114294,55.4749524,10.3262249,50.0
