time,lat,lon,alt
249.720881,55.474908,10.3262091,50.0
249.92591,55.474908,10.3262091,50.0
250.118339,55.474908,10.3262091,50.0
250.31933999999998,55.4749081,10.326209,50.0
250.51313299999998,55.4749081,10.326209,50.0
250.723425,55.4749081,10.326209,50.0
250.92096099999998,55.4749081,10.3262091,50.0
251.114948,55.4749081,10.3262091,50.0
251.319969,55.474908199999994,10.3262091,50.0
251.51906599999998,55.4749081,10.3262091,50.0
251.722872,55.474908199999994,10.3262091,50.0
251.94949699999998,55.4749081,10.3262091,50.0
252.11941,55.4749081,10.3262091,50.0
252.31803,55.4749081,10.3262093,50.0
252.52390899999997,55.4749081,10.3262094,50.0
252.725875,55.4749081,10.3262092,50.0
252.921357,55.474908,10.3262093,50.0
253.133875,55.4749081,10.3262094,50.0
253.318526,55.4749081,10.3262094,50.0
253.521088,55.4749081,10.3262094,50.0
253.714303,55.4749081,10.3262094,50.0
253.933878,55.4749081,10.3262095,50.0
254.127897,55.4749081,10.3262095,50.0
254.323341,55.4749081,10.3262094,50.0
254.521876,55.474908,10.3262096,50.0
254.721879,55.474908,10.3262096,50.0
254.920728,55.474908,10.3262097,50.0
255.114311,55.474908,10.3262097,50.0
